id,map_address,lat,lng
714,서울시 관악구 관악로 1,37.46643935,126.9497145
715,서울시 관악구 신림로59길 14,37.4826274,126.9295951
716,서울시 관악구 양녕로 32-1,37.4824811,126.9464333
717,서울시 관악구 난곡로40길 8,37.4754043,126.9180767
718,서울시 관악구 신림동길 26,37.4873064,126.9274158
756,서울시 관악구 남현길 70,37.4734876,126.975907
719,서울시 관악구 남부순환로230길 22,37.4777259,126.9552387
720,서울시 관악구 봉천로 228-1,37.482511,126.9492377
721,서울시 관악구 신원로3가길 9,37.4809848,126.9272134
722,서울시 관악구 신림로59길 14,37.4826274,126.9295951
723,서울시 관악구 원신길 106-1,37.4695302,126.9317679
724,서울시 관악구 신림로59길 12,37.4826274,126.9295951
771,서울시 관악구 중앙2길 8,37.4846809,126.9539626
725,서울시 관악구 신림로59길 12,37.4826274,126.9295951
726,서울시 관악구 남부순환로228길 20,37.4778839,126.9545581
729,서울시 관악구 신림로 389,37.4717526,126.9335068
730,서울시 관악구 호암로22길 25,37.4687475,126.9351718
731,서울시 관악구 쑥고개로 135,37.4780732,126.9395428
732,서울시 관악구 쑥고개로 67-1,37.47963725,126.944041
733,서울시 관악구 신림로 321,37.4717526,126.9335068
782,서울시 관악구 신림로 322,37.4717526,126.9335068
734,서울시 관악구 봉천로 356,37.482511,126.9492377
735,서울시 관악구 신림로65길 16,37.4850231,126.9283248
736,서울시 관악구 은천로2길 38,37.4857334,126.9379883
737,서울시 관악구 신원로3길 11,37.4825793,126.9270891
738,서울시 관악구 난향길 10,37.4623576,126.9162913
739,서울시 관악구 관악로 167,37.4852396,126.9558549
740,서울시 관악구 신림로11길 13,37.4656518,126.9389658
783,서울시 관악구 관천로12길 27,37.4861386,126.9263032
741,서울시 관악구 신림로 94,37.4717526,126.9335068
742,서울시 관악구 신림로 216-1,37.4717526,126.9335068
743,서울시 관악구 당곡길 76,37.4910534,126.9284913
744,서울시 관악구 인헌4길 7,37.4745188,126.9664084
745,서울시 관악구 봉천로 310,37.482511,126.9492377
746,서울시 관악구 봉천로7길 41,37.491176,126.926046
747,서울시 관악구 남부순환로 1843,37.4846943,126.9382583
748,서울시 관악구 호암로24길 47,37.4695103,126.9353461
784,서울시 관악구 신림로59길 14,37.4826274,126.9295951
785,서울시 관악구 조원로2길 51,37.4819476,126.9017854
749,서울시 관악구 쑥고개로 104,37.4775867,126.9376815
750,서울시 관악구 신림로 275,37.4717526,126.9335068
751,서울시 관악구 호암로24길 51,37.4695103,126.9353461
752,서울시 관악구 남부순환로 1713,37.4846943,126.9382583
753,서울시 관악구 관악로 1,37.46643935,126.9497145
754,서울시 관악구 관악로 1,37.46643935,126.9497145
757,서울시 관악구 신림로68길 10,37.4867434,126.9308639
758,서울시 관악구 남부순환로233길 18,37.480355,126.9587632
759,서울시 관악구 난곡로 318,37.4813526,126.9145868
760,서울시 관악구 신림로59길 12,37.4826274,126.9295951
761,서울시 관악구 신림로59길 14,37.4826274,126.9295951
799,서울시 관악구 대학길 42,37.4672276,126.9375648
762,서울시 관악구 양녕로 42,37.4824811,126.9464333
763,서울시 관악구 신림로65길 24,37.4850231,126.9283248
764,서울시 관악구 봉천로 209,37.482511,126.9492377
765,서울시 관악구 난곡로 92-1,37.4813526,126.9145868
766,서울시 관악구 신원로 5-1,37.4817824,126.929469
767,서울시 관악구 남부순환로 2046,37.4846943,126.9382583
768,서울시 관악구 남부순환로 2072,37.47622485,126.9788574
769,서울시 관악구 청림6길 3,37.4871671,126.959507
770,서울시 관악구 남부순환로185길 9,37.4852402,126.9323852
805,서울시 관악구 난곡로40길 6,37.4754043,126.9180767
772,서울시 관악구 남현1길 58,37.4757577,126.9806001
773,서울시 관악구 남부순환로 2082-37,37.47612625,126.9801207
774,서울시 관악구 신림로 387,37.4717526,126.9335068
775,서울시 관악구 신림로59길 12,37.4826274,126.9295951
776,서울시 관악구 난곡로 225-1,37.4813526,126.9145868
778,서울시 관악구 국회단지길 10,37.4904646,126.9422001
779,서울시 관악구 신림로68길 9,37.4867434,126.9308639
780,서울시 관악구 남부순환로248길 15,37.47536315,126.9657474
781,서울시 관악구 과천대로 951,37.4749153,126.981661
786,서울시 관악구 관악로15길 24,37.4803204,126.9510186
787,서울시 관악구 관악로15길 39,37.4803204,126.9510186
788,서울시 관악구 남현1길 58,37.4757577,126.9806001
789,서울시 관악구 남부순환로 1587,37.4846943,126.9382583
790,서울시 관악구 남부순환로 1444,37.4846943,126.9382583
791,서울시 관악구 남부순환로 1444,37.4846943,126.9382583
792,서울시 관악구 남부순환로143길 10,37.4818138,126.9108314
814,서울시 관악구 관악로28길 20,37.4850707,126.9583564
793,서울시 관악구 관악로 251,37.4852396,126.9558549
794,서울시 관악구 남부순환로 1507,37.4846943,126.9382583
795,서울시 관악구 남부순환로 1447,37.4846943,126.9382583
796,서울시 관악구 신림로11길 18-9,37.4656518,126.9389658
797,서울시 관악구 관악로 139,37.4852396,126.9558549
798,서울시 관악구 봉천로 457,37.482511,126.9492377
800,서울시 관악구 봉천로 590,37.4765775,126.9626155
801,서울시 관악구 신림동길 8,37.4873064,126.9274158
802,서울시 관악구 신림로29길 3-30,37.4752078,126.9357848
803,서울시 관악구 은천로6길 8,37.4857513,126.9392901
804,서울시 관악구 신림로 351,37.4717526,126.9335068
806,서울시 관악구 쑥고개로 39,37.4780732,126.9395428
807,서울시 관악구 신림로 356,37.4717526,126.9335068
808,서울시 관악구 조원로2길 47,37.4819476,126.9017854
809,서울시 관악구 조원로 170,37.4837353,126.9093755
810,서울시 관악구 대학길 77,37.4672276,126.9375648
811,서울시 관악구 봉천로 279-8,37.482511,126.9492377
812,서울시 관악구 봉천로 473-13,37.482511,126.9492377
813,서울시 관악구 남현1길 10,37.4757468,126.9780409
815,서울시 관악구 장군봉1길 9,37.4817471,126.9418111
816,서울시 관악구 신림동7길 46,37.485668,126.926492
817,서울시 관악구 남부순환로 1541-1,37.4846943,126.9382583
818,서울시 관악구 신림로17길 66,37.4670751,126.935805
819,서울시 관악구 봉천로 218,37.482511,126.9492377
820,서울시 관악구 인헌4길 12,37.47472495,126.9663607
821,서울시 관악구 청림길 12,37.4883378,126.9591553
822,서울시 관악구 장군봉1길 3,37.4817471,126.9418111
823,서울시 관악구 봉천로 425,37.482511,126.9492377
824,서울시 관악구 봉천로12길 42,37.4877402,126.9294704
825,서울시 관악구 호암로26길 72,37.4704161,126.9355531
826,서울시 관악구 난곡로26길 4,37.4703471,126.9216412
841,서울시 관악구 청룡길 6,37.4793185,126.9458474
827,서울시 관악구 대학5길 9,37.4692714,126.9397579
828,서울시 관악구 난곡로66길 6,37.4827824,126.915998
829,서울시 관악구 봉천로 516,37.4797326,126.9556427
830,서울시 관악구 관천로 36-1,37.4870933,126.9233601
831,서울시 관악구 봉천로 209,37.482511,126.9492377
832,서울시 관악구 관천로 19,37.4870933,126.9233601
842,서울시 관악구 신림로23길 16,37.4700631,126.9348392
833,서울시 관악구 남현1길 40,37.4757295,126.9796999
834,서울시 관악구 신사로10길 13,37.4864792,126.9149729
835,서울시 관악구 관천로 54-1,37.4870933,126.9233601
836,서울시 관악구 법원단지길 55,37.4766039,126.9245613
837,서울시 관악구 당곡길 14,37.4910534,126.9284913
838,서울시 관악구 남부순환로 1640,37.4846943,126.9382583
839,서울시 관악구 남부순환로 1630,37.4846943,126.9382583
840,서울시 관악구 신림로59길 12,37.4826274,126.9295951
844,서울시 관악구 신림로 108,37.4709068,126.9419211
845,서울시 관악구 신림로17길 72,37.4670751,126.935805
846,서울시 관악구 봉천로 392,37.482511,126.9492377
847,서울시 관악구 남부순환로226길 19,37.4797659,126.953642
848,서울시 관악구 미성3길 14,37.4732648,126.9170455
863,서울시 관악구 은천로 34-1,37.4862877,126.9366782
864,서울시 관악구 봉천로53길 5,37.4830852,126.9544073
849,서울시 관악구 신림로 108,37.4709068,126.9419211
850,서울시 관악구 남부순환로248길 20,37.47515745,126.965536
851,서울시 관악구 관악로 1,37.46643935,126.9497145
852,서울시 관악구 관악로 1,37.46643935,126.9497145
853,서울시 관악구 남부순환로 1753-5,37.4846943,126.9382583
854,서울시 관악구 호암로 590,37.4646709,126.9318629
855,서울시 관악구 봉천로 303,37.482511,126.9492377
877,서울시 관악구 관악로 212,37.48374565,126.9552857
878,서울시 관악구 문성로 74,37.4792603,126.9273874
856,서울시 관악구 신림로17길 56,37.4670751,126.935805
857,서울시 관악구 중앙길 23,37.4833903,126.9542994
858,서울시 관악구 신림로 322-4,37.4717526,126.9335068
859,서울시 관악구 신림동길 7,37.4873064,126.9274158
860,서울시 관악구 대학길 69,37.4672276,126.9375648
861,서울시 관악구 은천로 92,37.4862877,126.9366782
862,서울시 관악구 관악로 195,37.4852396,126.9558549
865,서울시 관악구 호암로26길 71,37.4704161,126.9355531
866,서울시 관악구 참숯1길 33,37.4780451,126.9405441
867,서울시 관악구 신림로65길 10,37.4850231,126.9283248
868,서울시 관악구 호암로24길 75,37.4695103,126.9353461
869,서울시 관악구 승방길 6,37.4723796,126.9767321
870,서울시 관악구 미성3길 1,37.4732648,126.9170455
871,서울시 관악구 남부순환로 1802,37.481171,126.9502858
872,서울시 관악구 남부순환로 1647,37.4846943,126.9382583
873,서울시 관악구 조원로 13,37.4841938,126.9035672
874,서울시 관악구 남부순환로 1507,37.4846943,126.9382583
875,서울시 관악구 보라매로3길 29,37.4913742,126.9251466
876,서울시 관악구 대학5길 13,37.4692714,126.9397579
880,서울시 관악구 낙성대역길 20,37.47665685,126.9616607
881,서울시 관악구 봉천로 483,37.482511,126.9492377
882,서울시 관악구 신림로 324,37.4717526,126.9335068
883,서울시 관악구 봉천로 385,37.482511,126.9492377
884,서울시 관악구 복은길 39,37.4745063,126.9380113
894,서울시 관악구 신원로2길 6,37.4797715,126.9287034
885,서울시 관악구 서림길 113,37.4731802,126.9388206
886,서울시 관악구 원신길 8-1,37.4695302,126.9317679
887,서울시 관악구 관악로15길 23-16,37.47957875,126.9506829
888,서울시 관악구 구암길 38,37.4894094,126.9482011
889,서울시 관악구 조원로18길 15,37.4835251,126.9124127
890,서울시 관악구 은천로 186,37.4862877,126.9366782
891,서울시 관악구 신림로67길 8,37.4859287,126.9281964
892,서울시 관악구 신림로59길 15-20,37.4826274,126.9295951
893,서울시 관악구 청림6길 19,37.4871671,126.959507
895,서울시 관악구 남현1길 8,37.4757947,126.9778763
896,서울시 관악구 신림로18가길 28,37.4721256,126.9347929
897,서울시 관악구 행운1길 15,37.483092,126.9557411
898,서울시 관악구 남부순환로 1947,37.4846943,126.9382583
899,서울시 관악구 봉천로6길 40,37.488445,126.9256108
1324,서울시 관악구 신원로5길 13,37.4825793,126.9270891
900,서울시 관악구 조원중앙로2길 117,37.4812275,126.90761
901,서울시 관악구 신림로36길 10,37.4759799,126.9383986
902,서울시 관악구 봉천로 523,37.47933855,126.9563892
903,서울시 관악구 남부순환로 1630,37.4846943,126.9382583
904,서울시 관악구 봉천로 594,37.47628,126.9631714
905,서울시 관악구 신림로59길 12,37.4826274,126.9295951
1012,서울시 관악구 남현길 8,37.4734876,126.975907
1325,서울시 관악구 남부순환로248길 20,37.47515745,126.965536
906,서울시 관악구 봉천로25길 5,37.4857334,126.9379883
907,서울시 관악구 관악로15길 23-16,37.47957875,126.9506829
908,서울시 관악구 남부순환로 1777-7,37.4824127,126.9476471
909,서울시 관악구 신원로 8,37.4817824,126.929469
910,서울시 관악구 청룡1길 7,37.48131985,126.9466063
911,서울시 관악구 낙성대역4길 3,37.4754834,126.9616727
912,서울시 관악구 신림로22길 9,37.4719014,126.9348728
913,서울시 관악구 봉천로 391,37.48355405,126.9431751
1326,서울시 관악구 청룡3길 21,37.48077885,126.947451
914,서울시 관악구 관악로 1,37.46643935,126.9497145
915,서울시 관악구 청림길 14-1,37.4883378,126.9591553
916,서울시 관악구 남부순환로 1868,37.4793603,126.9569973
917,서울시 관악구 관악로 105,37.4852396,126.9558549
918,서울시 관악구 신림로59길 14,37.4826274,126.9295951
919,서울시 관악구 남부순환로161길 ,37.484471,126.9201386
1013,서울시 관악구 신림로 374,37.4717526,126.9335068
920,서울시 관악구 낙성대역길 85,37.47457985,126.9636302
921,서울시 관악구 관악로14길 77,37.4783829,126.9567641
922,서울시 관악구 남부순환로 1741,37.4846943,126.9382583
923,서울시 관악구 남부순환로 1741,37.4846943,126.9382583
924,서울시 관악구 보라매로5길 ,37.4925641,126.9262532
925,서울시 관악구 문성로 247,37.4792603,126.9273874
926,서울시 관악구 신림로11길 ,37.4656518,126.9389658
1028,서울시 관악구 남현1길 68-22,37.4758604,126.9796072
927,서울시 관악구 남부순환로 1875,37.4846943,126.9382583
928,서울시 관악구 신림로 242,37.4717526,126.9335068
929,서울시 관악구 남부순환로161가길 5,37.4848196,126.9165991
930,서울시 관악구 봉천로53길 ,37.4830852,126.9544073
931,서울시 관악구 남부순환로206길 ,37.4810711,126.9418175
932,서울시 관악구 관천로11길 145,37.4837674,126.9214037
933,서울시 관악구 남부순환로 1536,37.4846943,126.9382583
934,서울시 관악구 참숯1길 2,37.4780451,126.9405441
935,서울시 관악구 보라매로 11,37.4909192,126.9271964
936,서울시 관악구 남현1길 68-14,37.4758604,126.9796072
937,서울시 관악구 신림동1길 7,37.4866007,126.9284269
938,서울시 관악구 시흥대로 548,37.4789821,126.8990736
939,서울시 관악구 봉천로 209,37.482511,126.9492377
940,서울시 관악구 시흥대로160길 26,37.4814954,126.9014363
941,서울시 관악구 대학7길 6,37.4680058,126.9402045
1029,서울시 관악구 쑥고개로 116,37.4780732,126.9395428
942,서울시 관악구 신림로 303,37.4717526,126.9335068
943,서울시 관악구 쑥고개로 111,37.4780732,126.9395428
944,서울시 관악구 관악로14길 10,37.4782561,126.9568791
945,서울시 관악구 과천대로 949,37.4749153,126.981661
946,서울시 관악구 신림로 312,37.4717526,126.9335068
947,서울시 관악구 대학6길 14,37.4690359,126.9364088
948,서울시 관악구 인헌6길 21,37.4740189,126.9656683
949,서울시 관악구 호암로22길 28,37.4681559,126.935964
950,서울시 관악구 봉천로 365,37.482511,126.9492377
951,서울시 관악구 신림로59길 14,37.4826274,126.9295951
952,서울시 관악구 신원로3길 5,37.4825793,126.9270891
953,서울시 관악구 남부순환로 1766,37.4846943,126.9382583
954,서울시 관악구 청룡길 31,37.4803369,126.9460898
955,서울시 관악구 솔밭로 10,37.477706,126.9627441
956,서울시 관악구 신림동길 14,37.48740505,126.9271533
957,서울시 관악구 서림길 22,37.4731802,126.9388206
962,서울시 관악구 봉천로 373-16,37.482511,126.9492377
958,서울시 관악구 관악로15길 39,37.4803204,126.9510186
959,서울시 관악구 신림로65길 42,37.4850231,126.9283248
960,서울시 관악구 봉천로62길 2,37.47811615,126.9584195
961,서울시 관악구 신림로70길 6,37.4876038,126.9304548
1051,서울시 관악구 남부순환로 1820,37.48093065,126.9521345
963,서울시 관악구 남부순환로176길 6,37.483898,126.9281293
964,서울시 관악구 관악로 168,37.48017565,126.9529624
965,서울시 관악구 난곡로72길 4,37.485956,126.9146626
966,서울시 관악구 호암로22길 76,37.4687475,126.9351718
967,서울시 관악구 시흥대로164길 3,37.4822609,126.9020245
968,서울시 관악구 남부순환로 1672,37.4846943,126.9382583
969,서울시 관악구 장군봉1길 34,37.4817471,126.9418111
970,서울시 관악구 난곡로 87,37.4813526,126.9145868
971,서울시 관악구 신림동길 8,37.4873064,126.9274158
972,서울시 관악구 은천로 13-1,37.4862877,126.9366782
973,서울시 관악구 양녕로 20-1,37.4824811,126.9464333
974,서울시 관악구 봉천로 360,37.482511,126.9492377
975,서울시 관악구 봉천로25길 9,37.4857334,126.9379883
976,서울시 관악구 미성3길 12,37.4732648,126.9170455
977,서울시 관악구 신림동길 8,37.4873064,126.9274158
978,서울시 관악구 신림로59길 14,37.4826274,126.9295951
979,서울시 관악구 난곡로26길 4,37.4703471,126.9216412
1052,서울시 관악구 남부순환로176길 20,37.483898,126.9281293
980,서울시 관악구 관악로14길 45,37.4782561,126.9568791
981,서울시 관악구 신림로68길 3,37.4867434,126.9308639
982,서울시 관악구 남부순환로 1695,37.4846943,126.9382583
983,서울시 관악구 남부순환로 1676,37.4846943,126.9382583
984,서울시 관악구 신림로59길 8,37.4826274,126.9295951
985,서울시 관악구 봉천로 397-1,37.482511,126.9492377
995,서울시 관악구 봉천로 395,37.482511,126.9492377
986,서울시 관악구 신림로 323,37.4717526,126.9335068
987,서울시 관악구 인헌길 50,37.47333565,126.9665996
988,서울시 관악구 관악로 278,37.4852396,126.9558549
989,서울시 관악구 관악로 278,37.4852396,126.9558549
990,서울시 관악구 문성로31길 22,37.4800933,126.9287705
991,서울시 관악구 남현길 34,37.4734876,126.975907
992,서울시 관악구 남부순환로176길 18,37.483898,126.9281293
993,서울시 관악구 양녕로2길 4,37.4833028,126.9479658
994,서울시 관악구 남현길 6,37.4734876,126.975907
1082,서울시 관악구 관악로 204,37.4852396,126.9558549
996,서울시 관악구 남현1길 53,37.47593945,126.9805703
997,서울시 관악구 남부순환로 1592,37.4846943,126.9382583
998,서울시 관악구 난향2길 8,37.4632535,126.9180106
999,서울시 관악구 남부순환로 1758,37.4846943,126.9382583
1000,서울시 관악구 봉천로 467,37.482511,126.9492377
1001,서울시 관악구 신림로 323,37.4717526,126.9335068
1002,서울시 관악구 양녕로 19-1,37.4824811,126.9464333
1011,서울시 관악구 신림로66길 20,37.4855518,126.931203
1003,서울시 관악구 봉천로 407,37.482511,126.9492377
1004,서울시 관악구 봉천로 218,37.482511,126.9492377
1005,서울시 관악구 난곡로65길 6,37.4823048,126.9135067
1006,서울시 관악구 신림로59길 12,37.4826274,126.9295951
1007,서울시 관악구 신림로59길 12,37.4826274,126.9295951
1008,서울시 관악구 낙성대로 22-7,37.47685515,126.9584648
1009,서울시 관악구 양녕로 49,37.4824811,126.9464333
1010,서울시 관악구 관악로 146,37.4800647,126.9525212
1014,서울시 관악구 관악로 246,37.4852396,126.9558549
1015,서울시 관악구 남부순환로 1361,37.4846943,126.9382583
1016,서울시 관악구 신림동5길 31,37.4858702,126.9274794
1017,서울시 관악구 봉천로7길 23,37.490517,126.926358
1018,서울시 관악구 원신길 47,37.4695302,126.9317679
1019,서울시 관악구 남부순환로 1645,37.4846943,126.9382583
1020,서울시 관악구 관악로 148,37.4852396,126.9558549
1083,서울시 관악구 보라매로3길 29,37.4913742,126.9251466
1021,서울시 관악구 관천로 45,37.4870933,126.9233601
1022,서울시 관악구 봉천로 397,37.482511,126.9492377
1023,서울시 관악구 관악로14길 15,37.4782561,126.9568791
1024,서울시 관악구 호암로26가길 4,37.4690242,126.9332423
1025,서울시 관악구 봉천로 266,37.482511,126.9492377
1026,서울시 관악구 관악로14길 29,37.4782561,126.9568791
1027,서울시 관악구 봉천로 441,37.482511,126.9492377
1030,서울시 관악구 관악로14길 70,37.47825055,126.95636
1031,서울시 관악구 관악로 148,37.4852396,126.9558549
1032,서울시 관악구 신림로70길 23,37.4876038,126.9304548
1033,서울시 관악구 관악로14길 30,37.4782561,126.9568791
1034,서울시 관악구 남부순환로 1727-7,37.4846943,126.9382583
1035,서울시 관악구 조원중앙로 22,37.4798807,126.9039511
1084,서울시 관악구 신림로59길 14,37.4826274,126.9295951
1085,서울시 관악구 낙성대로 ,37.4761971,126.958997
1086,서울시 관악구 쑥고개로 ,37.4780732,126.9395428
1036,서울시 관악구 청룡2길 19,37.4814356,126.9448212
1037,서울시 관악구 난곡로74길 58,37.4862833,126.9164551
1038,서울시 관악구 신림로 310,37.4717526,126.9335068
1039,서울시 관악구 조원로11길 27,37.4834686,126.9065164
1040,서울시 관악구 봉천로 227,37.482511,126.9492377
1041,서울시 관악구 중앙1나길 2,37.4835582,126.9536464
1042,서울시 관악구 봉천로33길 7,37.4848964,126.9440369
1087,서울시 관악구 난곡로 302,37.481003,126.914787
2419,서울시 관악구 관천로11길 157,37.4837674,126.9214037
1043,서울시 관악구 신림로3가길 8,37.4697717,126.9424294
1044,서울시 관악구 남부순환로 1453,37.4846943,126.9382583
1045,서울시 관악구 신림로 ,37.4717526,126.9335068
1046,서울시 관악구 난곡로 ,37.4813526,126.9145868
1047,서울시 관악구 봉천로 209,37.482511,126.9492377
1048,서울시 관악구 난곡로 167,37.4813526,126.9145868
1049,서울시 관악구 봉천로 337,37.482511,126.9492377
1050,서울시 관악구 남부순환로231길 11,37.4806191,126.9586185
1053,서울시 관악구 쑥고개로 137,37.4780732,126.9395428
1054,서울시 관악구 신림로30길 28,37.473411,126.9360171
1055,서울시 관악구 신림로65길 38,37.4850231,126.9283248
1056,서울시 관악구 남부순환로216길 13,37.4805153,126.9489615
1057,서울시 관악구 은천로41길 20,37.4866132,126.9552989
1058,서울시 관악구 낙성대로 15,37.47710895,126.9593416
1059,서울시 관악구 은천로 150-1,37.4862877,126.9366782
1060,서울시 관악구 남부순환로246나길 15,37.47497475,126.964933
1061,서울시 관악구 신림로29길 5,37.4752078,126.9357848
1062,서울시 관악구 대학길 30,37.4672276,126.9375648
1063,서울시 관악구 봉천로 575-1,37.47733155,126.9615968
1064,서울시 관악구 남부순환로 1590,37.4846943,126.9382583
1065,서울시 관악구 조원중앙로 5,37.4798807,126.9039511
1066,서울시 관악구 보라매로3길 29,37.4913742,126.9251466
1067,서울시 관악구 조원중앙로 50,37.4798807,126.9039511
1145,서울시 관악구 조원로 107,37.4837353,126.9093755
1068,서울시 관악구 남부순환로 1620,37.4846943,126.9382583
1069,서울시 관악구 난곡로 270,37.4813526,126.9145868
1070,서울시 관악구 관악로14길 105,37.47786395,126.9582762
1071,서울시 관악구 관악로5길 91-41,37.4753839,126.9518159
1072,서울시 관악구 은천로5길 11,37.4873333,126.9380854
1073,서울시 관악구 신림동1길 8,37.4866007,126.9284269
1074,서울시 관악구 청림6길 15,37.4871671,126.959507
1075,서울시 관악구 복은4길 42,37.4722404,126.9368897
1107,서울시 관악구 대학길 88,37.4672276,126.9375648
1076,서울시 관악구 관악로 148,37.4852396,126.9558549
1077,서울시 관악구 관악로14길 15,37.4782561,126.9568791
1078,서울시 관악구 신림로21길 39,37.4681675,126.9350393
1079,서울시 관악구 남부순환로248길 29,37.47470055,126.9657719
1080,서울시 관악구 은천로 28,37.4862877,126.9366782
1081,서울시 관악구 봉천로 217-1,37.482511,126.9492377
1108,서울시 관악구 쑥고개로1가길 4,37.4778788,126.9376801
1088,서울시 관악구 남부순환로208길 17,37.4815734,126.9434049
1089,서울시 관악구 관악로 1,37.46643935,126.9497145
1090,서울시 관악구 관악로 1,37.46643935,126.9497145
1091,서울시 관악구 봉천로7길 24,37.490652,126.926446
1092,서울시 관악구 관악로24길 38,37.4855237,126.9572296
1093,서울시 관악구 신림로65길 42,37.4850231,126.9283248
1094,서울시 관악구 신림로 330,37.48377515,126.9301443
1095,서울시 관악구 신림로 330,37.48377515,126.9301443
1096,서울시 관악구 호암로26길 48,37.4704161,126.9355531
1097,서울시 관악구 인헌2길 8-2,37.47527215,126.9666982
1098,서울시 관악구 봉천로29길 9,37.4855326,126.942141
1099,서울시 관악구 관악로 111,37.4852396,126.9558549
1100,서울시 관악구 법원단지길 41,37.4766039,126.9245613
1101,서울시 관악구 관악로14길 70,37.47825055,126.95636
1109,서울시 관악구 난곡로 355-1,37.4813526,126.9145868
1146,서울시 관악구 원신길 89,37.4695302,126.9317679
1102,서울시 관악구 양녕로 46,37.4824811,126.9464333
1103,서울시 관악구 봉천로 609,37.47600285,126.9649269
1104,서울시 관악구 조원로 60,37.4837353,126.9093755
1105,서울시 관악구 관악로16길 41,37.4801183,126.953875
1106,서울시 관악구 남부순환로 1835-30,37.4846943,126.9382583
1147,서울시 관악구 원신길 61-1,37.4695302,126.9317679
1110,서울시 관악구 조원로 43,37.4837353,126.9093755
1111,서울시 관악구 남부순환로 1594-6,37.4846943,126.9382583
1112,서울시 관악구 관악로 164,37.4795617,126.9527936
1113,서울시 관악구 관악로 164,37.4795617,126.9527936
1114,서울시 관악구 쑥고개로 129,37.47901305,126.9508658
1483,서울시 관악구 당곡길 65,37.4910534,126.9284913
1115,서울시 관악구 신림동길 24-1,37.4873064,126.9274158
1116,서울시 관악구 서림길 24,37.4731802,126.9388206
1117,서울시 관악구 신림로23길 16,37.4700631,126.9348392
1118,서울시 관악구 난곡로 177,37.4813526,126.9145868
1119,서울시 관악구 미성3길 1,37.4732648,126.9170455
1120,서울시 관악구 남현1길 68-10,37.4758604,126.9796072
1121,서울시 관악구 낙성대로 22-13,37.4771006,126.9583758
1122,서울시 관악구 남부순환로 1741,37.4846943,126.9382583
1123,서울시 관악구 남부순환로 1802,37.481171,126.9502858
1484,서울시 관악구 서림길 14,37.4731802,126.9388206
1124,서울시 관악구 남부순환로230길 48,37.4777259,126.9552387
1125,서울시 관악구 남부순환로186길 12,37.4841583,126.9331895
1126,서울시 관악구 중앙길 24,37.4833903,126.9542994
1127,서울시 관악구 은천로2길 24,37.4857334,126.9379883
1128,서울시 관악구 신림로59길 14,37.4826274,126.9295951
1129,서울시 관악구 청림3마길 27,37.4910278,126.9581284
1130,서울시 관악구 남현3길 74,37.4742995,126.978475
1131,서울시 관악구 신림로 269,37.4717526,126.9335068
1132,서울시 관악구 청룡2길 29,37.4814356,126.9448212
1133,서울시 관악구 신원로 26,37.4817824,126.929469
1134,서울시 관악구 봉천로 258,37.482511,126.9492377
1135,서울시 관악구 대학길 168,37.4680597,126.9376211
1136,서울시 관악구 남부순환로 1921-1,37.4846943,126.9382583
1485,서울시 관악구 관악로28길 56,37.4850707,126.9583564
1137,서울시 관악구 관악로 168,37.48017565,126.9529624
1138,서울시 관악구 호암로 583,37.4646709,126.9318629
1139,서울시 관악구 문성로 94,37.4792603,126.9273874
1140,서울시 관악구 남부순환로 1835,37.4846943,126.9382583
1141,서울시 관악구 관천로 99,37.4870933,126.9233601
1142,서울시 관악구 남부순환로161길 7,37.484471,126.9201386
1143,서울시 관악구 관악로 1,37.46643935,126.9497145
1144,서울시 관악구 봉천로 299,37.482511,126.9492377
1159,서울시 관악구 난곡로26길 13,37.4703471,126.9216412
1148,서울시 관악구 낙성대로 22-5,37.4767583,126.9585482
1149,서울시 관악구 관악로 224,37.4852396,126.9558549
1150,서울시 관악구 성현로 80,37.4930021,126.9455286
1151,서울시 관악구 신림로 310,37.4717526,126.9335068
1152,서울시 관악구 청룡2길 3,37.4814356,126.9448212
1153,서울시 관악구 난곡로24길 26,37.468191,126.9214843
1154,서울시 관악구 신림로 140,37.4709068,126.9419211
1155,서울시 관악구 봉천로 356,37.482511,126.9492377
1156,서울시 관악구 봉천로 232,37.482511,126.9492377
1157,서울시 관악구 양녕로 31,37.4824811,126.9464333
1158,서울시 관악구 인헌길 29,37.474214,126.9669766
1160,서울시 관악구 신원로 35,37.4817824,126.929469
1162,서울시 관악구 신림동길 29,37.4873064,126.9274158
1163,서울시 관악구 난곡로 343,37.4813526,126.9145868
1164,서울시 관악구 봉천로 219-8,37.482511,126.9492377
1165,서울시 관악구 남부순환로 1838,37.4846943,126.9382583
1166,서울시 관악구 봉천로 572,37.47723145,126.9608385
1167,서울시 관악구 인헌4길 9,37.47455265,126.9663022
1168,서울시 관악구 남부순환로226길 9,37.4797659,126.953642
1169,서울시 관악구 난곡로 318,37.4813526,126.9145868
1170,서울시 관악구 남부순환로246길 31,37.47509235,126.9642044
1171,서울시 관악구 당곡길 63,37.4910534,126.9284913
1172,서울시 관악구 봉천로12길 39,37.4869828,126.9300915
1173,서울시 관악구 남부순환로272길 8,37.47624195,126.9782769
1174,서울시 관악구 봉천로 355,37.482511,126.9492377
1175,서울시 관악구 관악로14나길 10,37.4776692,126.9573121
1176,서울시 관악구 양녕로2길 9,37.4833028,126.9479658
1177,서울시 관악구 보라매로2길 10,37.4900131,126.9290641
1178,서울시 관악구 중앙2길 5,37.4846809,126.9539626
